,Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO
876,2018,1382,11,21.0,0.5700099427463264,0.5265413778597787,0.1443147008839081,0.2957211732094137,0.409444678570909,0.3672561627924076,117.02945363952036,106.49099035416279,15.147051875615475,0.7070701532478245,0.7556857395414531,0.78125,11.21,110.8,99.5,69.4,0.078,2.8,107.0,104.2,1.18,1764.6611408535307
877,2018,1417,11,36.0,0.5556934617400768,0.5387989743463277,0.1441606795258315,0.2853998934256085,0.3635825615212329,0.3631771225332957,117.67231347958952,109.44724892440482,15.314340855663595,0.7348676089484224,0.7319033402251194,0.65625,13.54,115.0,101.4,70.3,-0.027000000000000003,6.43,108.1,101.7,2.95,1882.663613994706
878,2018,1293,12,49.0,0.623090844156231,0.5541774584434914,0.15148810176822827,0.3237912583449545,0.3793829252021319,0.38120869926876433,120.67980449346082,102.58043767368888,15.620563534096112,0.729880152177643,0.730518119718292,0.8275862068965517,12.19,112.8,100.7,67.2,-0.0,-3.56,102.9,106.4,-0.99,1613.16011442659
879,2018,1267,13,102.0,0.5550974774904209,0.5502196715778909,0.15631103452003908,0.2227428018236574,0.334899350486383,0.353949090198855,114.57693786949332,108.18401835922009,16.666507693113026,0.6836988385419214,0.7675642651071763,0.696969696969697,6.53,109.4,102.9,74.7,0.06,0.08,105.6,105.5,-6.99,1618.130620973985
880,2018,1372,14,129.0,0.5863348807585107,0.5331682737031971,0.18201771065124148,0.32456403858797,0.41172316479216203,0.38544301958050753,112.99815123790215,99.01482419959751,13.843900270266712,0.7112734002404089,0.7034281737412701,0.8,5.58,104.5,99.0,71.1,0.031,-7.16,100.6,107.7,-2.25,1607.8629416825947
881,2018,1168,15,162.0,0.5139119526450802,0.5226157787176355,0.18693504108634548,0.2568254734923763,0.4689666938484349,0.37749017053438105,108.46365881269418,106.9335723431401,13.642596916636382,0.7116961278029892,0.7386389039388883,0.6206896551724138,0.62,103.7,103.1,69.6,0.097,-1.19,103.8,105.0,2.77,1492.0260295102637
882,2018,1254,16,249.0,0.5109127979882626,0.5266930347629585,0.17167515545859247,0.2952227237450704,0.3986981119162083,0.3724452643062768,111.0168074020824,111.01841305252398,12.99111746190108,0.7074215740479355,0.7031039957777925,0.5151515151515151,-8.28,102.3,110.6,71.6,0.012,-8.68,100.2,108.9,-6.06,1352.0980233071614
883,2018,1347,16,123.0,0.5199950616698169,0.4952894492384117,0.16029653740146202,0.32001768706950906,0.3239327942311517,0.35078337059430487,109.33867178807395,105.67335133075994,13.628426700379432,0.7185317391572648,0.7350377975281226,0.625,0.05,102.9,102.9,63.0,0.063,-4.03,102.8,106.8,3.5,1410.2538365898147
884,2018,1242,1,5.0,0.5942118888950235,0.5801277989385853,0.14784905516436336,0.29005650533717237,0.27499527879494856,0.36827397625320174,121.75728881980672,106.47847473086807,17.540290769160674,0.6837627679193325,0.700316120909998,0.7941176470588235,23.46,120.8,97.4,68.8,0.076,12.4,111.7,99.3,3.57,2020.6096976001422
885,2018,1181,2,4.0,0.6420057919044294,0.5577650611001671,0.1508765264014025,0.3884625310132536,0.35680979095366905,0.3920391308861187,124.73659363629473,102.27364065013896,17.02263851529232,0.7094521068569711,0.7000589596396349,0.7878787878787878,28.86,122.4,93.6,69.7,-0.034,10.61,110.4,99.8,4.1,2036.0226308943352
886,2018,1277,3,15.0,0.686596275559658,0.5767350888073308,0.16556602270207232,0.36762240057873935,0.3718457355157415,0.4013868816415595,124.1099213408733,99.8225458561009,19.33481146702106,0.7389253930464268,0.7423436735172083,0.8787878787878788,25.49,119.2,93.7,67.0,0.038,6.7,108.6,101.9,-5.03,1975.8177304048943
887,2018,1120,4,8.0,0.5810292268409069,0.5204898917231154,0.14444653820655645,0.32625851142548845,0.40241334706614834,0.36992129558590525,119.50876422479863,105.26646778989543,14.405047845280679,0.7208006785183846,0.7784126346822843,0.78125,18.69,115.4,96.7,72.6,0.034,7.52,108.8,101.3,-1.86,1805.0035621640616
888,2018,1155,5,11.0,0.5782225673495646,0.527843158117631,0.15888648458555205,0.27258731342740883,0.34940684523258103,0.35778737386380943,113.66775022552244,102.32976716792535,14.621765529775214,0.7359600842038366,0.7508739992245996,0.71875,21.66,114.2,92.6,66.1,-0.009000000000000001,10.23,110.6,100.4,-1.91,1850.108604170548
889,2018,1395,6,20.0,0.5628154588156074,0.5720940545067905,0.1555330819526391,0.3408237441157429,0.35094105386967267,0.3885267991944755,122.02859903989213,111.87292829510739,18.555345982884457,0.7474914819532916,0.6847724066667706,0.65625,18.46,119.7,101.2,68.6,-0.067,9.67,110.7,101.0,-0.82,1814.7702674502118
890,2018,1348,7,16.0,0.5576834413855831,0.5170487404132474,0.13433310288251665,0.3109386841892354,0.3083019628848493,0.3488358031565027,115.60395220558881,103.17676124185982,15.935344477378255,0.7297143269771049,0.7014885159404243,0.78125,13.92,111.1,97.2,68.3,0.063,3.48,107.6,104.1,3.81,1811.5591608996115
891,2018,1371,8,27.0,0.5679933229621026,0.5303438017866058,0.15387813097619613,0.34003806287766203,0.35209101922189334,0.3714283189175077,116.28015219614937,107.86225455995093,15.917719356614068,0.7190332301925917,0.6913136797178022,0.65625,17.95,116.8,98.9,69.5,-0.028,10.05,110.5,100.4,0.01,1859.8968135100815
892,2018,1301,9,53.0,0.540413834296155,0.5345681826129656,0.14661044417504998,0.33246372524953527,0.3460339302072538,0.3688777186699439,117.67532428243247,108.47608206886996,15.975094179804064,0.6855926718297248,0.6991823195151102,0.65625,14.52,116.3,101.8,71.4,-0.001,7.72,108.6,100.9,-9.7,1766.5339450866286
893,2018,1328,10,37.0,0.5231040216455284,0.540207402057318,0.15363249048480215,0.27807512960349096,0.3395136787630389,0.36103316117928175,115.47982866279762,111.26547046954047,14.588622189179967,0.7019636641621587,0.7421432269435673,0.5806451612903226,14.15,114.6,100.5,75.5,-0.008,11.68,111.3,99.6,2.14,1798.5876031403725
894,2018,1113,11,59.0,0.5691337130372484,0.5409914381280875,0.1308411845140455,0.28152035483216736,0.4317125788360905,0.3701678291715935,120.16486880433365,108.75336572895257,14.597921785269723,0.6933432603577317,0.7457823566304543,0.6451612903225806,14.12,116.7,102.6,71.3,-0.083,5.48,107.4,101.9,0.93,1739.4175263425502
895,2018,1393,11,39.0,0.5350600372895317,0.4756783337856261,0.16403426262310564,0.34626817442543023,0.4084076662180322,0.3617946839878177,108.44222171827622,103.50639320163509,12.472098270020833,0.713282644001427,0.7446270650121962,0.6060606060606061,14.82,107.0,92.2,62.9,0.021,9.82,111.3,101.5,-0.2,1795.9493333583143
896,2018,1308,12,40.0,0.6294132204411627,0.5197313891051826,0.14873450849104305,0.3381912818286682,0.2952771571302335,0.3570060127001025,113.4409736104127,97.28169714702348,14.220906365676704,0.7718808507587063,0.6386338829983084,0.8333333333333334,12.92,107.9,95.0,68.5,0.027000000000000003,-1.39,104.0,105.4,3.71,1726.1898390811066
897,2018,1158,13,66.0,0.5487129529316741,0.5315884984071048,0.13098070925495106,0.2526686093604817,0.37833000581242754,0.3526637994205402,117.7839964915871,108.93411268185012,12.719975698397263,0.721638835955644,0.7776329388967191,0.7741935483870968,5.16,108.7,103.6,64.9,0.035,-4.05,104.8,108.9,-7.63,1649.85491998159
898,2018,1137,14,84.0,0.5844302190834534,0.543699342878402,0.15284479732480977,0.2712823409006028,0.43176168707352747,0.37471165772371284,116.29782273537353,104.11400516007912,14.964856211946419,0.7245065275959004,0.7088501149230826,0.7352941176470589,7.31,109.5,102.2,71.4,0.006,-4.35,102.8,107.1,5.79,1654.1378807931135
899,2018,1233,15,106.0,0.5297373719874494,0.5444832521443634,0.143807849289676,0.23536881109866825,0.30931814120341383,0.3472167465804101,115.03559832067789,109.4978995796364,16.43259380343096,0.7013155091625655,0.7384745564336092,0.6060606060606061,2.63,110.0,107.3,70.6,-0.008,-2.12,103.1,105.2,2.14,1589.100788175976
900,2018,1335,16,124.0,0.5742873036904743,0.5363435559399617,0.14992688527002435,0.23522188620394135,0.33894438512072483,0.3499051787023878,110.84293307934122,101.80819496155945,15.873859539200003,0.7755038263459514,0.6720113497717333,0.7419354838709677,3.68,103.1,99.4,68.9,0.076,-4.16,103.7,107.8,-2.98,1582.5779404872594
901,2018,1438,1,1.0,0.6762534267946347,0.5312532824056417,0.12534981487159047,0.2737845559346223,0.2584577431873652,0.3373643393451835,116.66354174479152,92.42414466122818,16.55913962114538,0.7473381919369083,0.7183565548398086,0.9393939393939394,29.54,115.2,85.6,59.4,0.048,9.25,110.0,100.7,-0.08,2106.6136170477607
902,2018,1153,2,7.0,0.710953806290424,0.515065635067448,0.14547916559042173,0.3824816886806629,0.37704157970670277,0.3754486201167226,117.81832503636161,90.86839743728989,16.571831205873195,0.7116395008392047,0.6793730709799718,0.8823529411764706,26.6,113.4,86.8,64.5,-0.019,3.46,106.9,103.4,-4.21,1989.2839249948804
903,2018,1397,3,9.0,0.5903946526742785,0.5121439623476595,0.15406773676172567,0.32802092464529775,0.37595267797666326,0.3653716057550543,115.52869873200142,103.10316809839647,16.56165962632519,0.6861319633636469,0.7570496654425525,0.7575757575757576,22.26,114.6,92.4,66.0,0.019,11.01,111.2,100.2,7.09,1862.7493087549515
904,2018,1112,4,18.0,0.6172385318402719,0.5696926027631771,0.15656453112462607,0.32941742888646025,0.3876395842176481,0.3910475972963667,121.96931783616685,107.21314062377799,16.19827560133801,0.7546695947980335,0.7525817298129995,0.7941176470588235,17.7,118.0,100.3,67.1,0.036000000000000004,5.97,108.4,102.5,2.52,2010.5977509911231
905,2018,1246,5,17.0,0.5710333893842786,0.5212866501157625,0.15968860887596098,0.3484853457745063,0.4434004390135397,0.38464394727222745,115.44015168395669,105.92382826583702,14.003207550936537,0.6895205379788524,0.6796643333274752,0.7058823529411765,20.44,115.8,95.4,68.8,-0.008,10.92,110.7,99.8,4.67,1998.592933734075
906,2018,1274,6,25.0,0.5520999235587719,0.5325825289995311,0.14572508116701444,0.2867826069997672,0.2987034985807733,0.35162632807863553,113.29044771235802,104.11238690642057,14.413421475475209,0.7217825991407106,0.6624378448730912,0.7096774193548387,15.43,112.9,97.4,67.0,0.017,8.1,109.1,101.0,-3.81,1874.8262395868935
907,2018,1305,7,14.0,0.5996013679426265,0.5512799547832545,0.12367441343924948,0.2703166930668783,0.3799628334379904,0.36248834890218834,122.34363299225708,107.04654990416753,16.830342247431794,0.7137371976472197,0.7451171503093599,0.7941176470588235,18.39,120.2,101.8,69.4,-0.026,5.13,107.0,101.8,3.61,1819.9465643138687
908,2018,1166,8,35.0,0.5709020747649457,0.5807756953211958,0.14133665255561023,0.21671023165768116,0.2758832544987214,0.3523689757737254,119.79695104903394,107.27484274505903,18.015170416598064,0.750347015482012,0.7432220578939899,0.6451612903225806,16.82,115.5,98.7,70.8,-0.028,9.34,110.8,101.4,-4.18,1865.009174846158
909,2018,1243,9,62.0,0.555122472703039,0.5340518281547402,0.15353245369829088,0.26193892672113794,0.3446817115862627,0.35609388676863585,113.90719195169181,106.94650459257758,15.864437284526453,0.6761562641154527,0.7435432499442706,0.6666666666666666,14.76,110.1,95.3,65.6,0.071,9.38,111.0,101.6,-6.49,1825.1065943889166
910,2018,1400,10,48.0,0.5405588610922348,0.5006305174078857,0.15028147568135972,0.2886186826655165,0.33843830417530935,0.34631205804289394,108.67579922178498,103.64351039370001,12.57080197807938,0.704051651695762,0.6756211050132606,0.5757575757575758,15.43,109.5,94.1,65.2,-0.03,11.78,111.4,99.6,2.09,1796.5218043092354
911,2018,1260,11,26.0,0.6224456374522632,0.5809483981335757,0.17311795754492987,0.22219335832184756,0.34712023736486314,0.3721655559087618,114.19793024616688,98.65923623156027,17.62804343348469,0.7468428654308419,0.7237934942732865,0.84375,16.41,111.4,95.0,65.5,0.077,2.5,104.8,102.3,-5.46,1740.8273543712933
912,2018,1172,12,81.0,0.5818975417288745,0.5767200252564704,0.13231169577616653,0.22612048035974344,0.24673821568796117,0.34600076247177264,121.93731526690209,107.29656611580131,18.684284519834286,0.7721486602055974,0.7815095762591168,0.65625,14.69,117.0,102.3,64.5,-0.063,2.11,105.6,103.5,1.34,1770.6161187604937
913,2018,1138,13,32.0,0.5586522958165226,0.5493607774112916,0.14405752362492896,0.3134490180165124,0.3072664664012046,0.364538465434232,119.5460468504381,107.8551373757889,16.175210087891433,0.7146325322015363,0.6847091382025906,0.7575757575757576,11.53,114.7,103.2,72.7,0.006,-0.05,105.1,105.2,3.88,1705.1849476968048
914,2018,1460,14,101.0,0.582868475206239,0.49304543248440985,0.16325164934997882,0.2831025435914156,0.36994431796304494,0.3501432417439985,106.57427354879258,98.88222892410269,14.07245069109168,0.7558468598787844,0.719009847349741,0.71875,2.89,100.6,97.7,68.3,0.07400000000000001,-3.78,102.7,106.5,2.24,1598.4551646260657
915,2018,1209,15,145.0,0.5663363333134911,0.5419910877530312,0.14980747541509382,0.2583112892756175,0.318925212266463,0.35374934365007893,114.37595280569984,103.58819051218289,14.204126202971656,0.6744350423601715,0.6734253330845655,0.6875,6.92,108.8,101.9,66.8,-0.015,-2.5,103.4,105.9,-3.21,1595.3074185676173
916,2018,1420,16,139.0,0.5153856389173137,0.5231383309821125,0.14947756261788425,0.2572022286584803,0.30527474217146955,0.3438563801047325,110.12951789541087,108.01493822653413,15.89105598900978,0.7122884958635038,0.6324262139255405,0.6774193548387096,0.5,103.1,102.6,68.4,0.125,-4.37,102.7,107.1,-3.54,1405.5491798440132
917,2018,1462,1,3.0,0.6038857893254546,0.5605601716561125,0.1526858543607391,0.29825253566223014,0.40745351610096764,0.3831640668002209,121.51818642058024,107.49285068555075,16.80858784215427,0.7777453625570322,0.792777630528782,0.8484848484848485,21.42,120.0,98.6,70.5,0.091,9.29,109.9,100.6,1.84,1945.789727124834
918,2018,1314,2,6.0,0.5741348138835672,0.5239563371233449,0.14070490812633565,0.38200217127701297,0.29560251365599866,0.3654995731847243,120.08541986754686,107.67171773807831,17.468051219017504,0.7412545155245561,0.7584119119438565,0.7142857142857143,23.61,120.3,96.7,71.2,-0.011,13.29,111.6,98.3,7.64,2020.4696103403107
919,2018,1276,3,13.0,0.6036170357762374,0.5440444713877615,0.12447194685852982,0.2576217433336063,0.30882532141477614,0.3465839221486747,116.83550714813788,101.38633161005407,16.327323705155543,0.7541091510468506,0.656557056634456,0.7941176470588235,24.74,115.1,90.4,64.8,0.049,9.77,111.0,101.2,-4.82,1975.5169398131916
920,2018,1211,4,29.0,0.6586793050009041,0.5793209731668332,0.13841447767111745,0.3239031157815817,0.31562954542130184,0.37845706365402443,126.16178384978382,99.97836622727762,16.072454324139365,0.775721288190998,0.7204963843333239,0.8823529411764706,23.02,118.1,95.0,69.4,0.009000000000000001,1.57,106.4,104.8,3.11,2055.164316766379
921,2018,1326,5,23.0,0.6014529628590246,0.5451286941259684,0.15178854439758172,0.30206735797387285,0.32387574907940686,0.36499344770646835,117.00904865899305,102.88651436164571,15.942197090715407,0.7584180787522417,0.7261148647335496,0.75,21.23,116.0,94.8,67.0,0.02,8.81,109.8,101.0,0.26,1854.57899368557
922,2018,1222,6,19.0,0.6231819818715442,0.5396523830636404,0.15232692082787053,0.3465813102197633,0.3302132660274009,0.37279093538048663,118.83922973078201,99.90889847188393,15.533637339063826,0.7423078511670151,0.717920732880692,0.7878787878787878,20.25,114.6,94.4,68.4,-0.015,3.91,106.6,102.7,-3.08,1848.631881727791
923,2018,1401,7,24.0,0.5581386170213788,0.5136470591984768,0.16351769844635364,0.33974497759784517,0.33080238568241527,0.3639076016629105,111.38737530025547,104.17294987723264,15.535136597415846,0.7189226955379548,0.6710143089275089,0.625,16.98,111.3,94.4,69.5,0.014,11.7,111.8,100.1,5.13,1802.5421823279707
924,2018,1281,8,33.0,0.5725004784456664,0.548427495392138,0.18282176455686472,0.3050989684068949,0.3939579193335253,0.3851899208774791,113.72391834969812,106.00174909731138,15.053597159557384,0.7167289042088094,0.7307844214110664,0.6129032258064516,14.83,111.9,97.0,65.7,-0.025,9.55,109.8,100.2,1.08,1698.5368709885659
925,2018,1199,9,44.0,0.5831448092358574,0.5415993408995463,0.1541890495492365,0.3206986471341705,0.37348982423816723,0.3753502018096869,116.50575773983562,106.64975968723192,15.180019684516868,0.7058018333413486,0.6892962964560034,0.6451612903225806,17.79,114.3,96.5,71.2,-0.029,9.29,109.6,100.3,-6.9,1857.4824553031247
926,2018,1344,10,42.0,0.5104105661079508,0.4991655828564002,0.15424697916928892,0.2943097222065826,0.3980896706493565,0.3568033729736024,109.8455395189294,108.35544897710511,14.49059437034342,0.716129294836144,0.7107388430629453,0.6176470588235294,12.08,108.8,96.8,67.1,0.07400000000000001,10.5,111.6,101.1,-1.37,1792.2186248176001
927,2018,1361,11,90.0,0.5868083781968991,0.5200635630510118,0.14819939494043036,0.31828183051089864,0.35497092152592397,0.36197727828658066,115.16217149961011,102.33765611029004,15.395506449041061,0.7453375760714622,0.7173421975623079,0.6774193548387096,14.09,110.5,96.4,68.8,-0.032,3.47,107.2,103.8,-0.8,1783.7374813305933
928,2018,1355,12,50.0,0.5734723080264207,0.5464505325237357,0.12423633522792359,0.2464664432348424,0.3701830158656637,0.3544600378432932,119.94961135011273,108.67475348460039,13.529879702881471,0.7726778950501193,0.7627988577598381,0.8,10.21,113.8,103.6,70.5,0.097,-0.08,105.8,105.9,3.61,1700.1802987593562
929,2018,1422,13,65.0,0.5743821888287045,0.5233391883285953,0.16934267910673903,0.33975738888888174,0.2694728315854449,0.360043747623716,112.23409582951645,98.72648874475041,14.923086970383531,0.7670315279171013,0.703364563534929,0.7741935483870968,9.22,104.9,95.7,65.2,-0.024,-4.57,103.6,108.2,-3.46,1593.8066755481254
930,2018,1285,14,96.0,0.5951192012832331,0.518958437092616,0.1503192070664851,0.33889040025915945,0.39638178389836587,0.37239852424025444,115.9020705106387,102.01957188348281,13.425460232435029,0.7402174353644453,0.7035454338395909,0.7741935483870968,10.43,108.8,98.4,68.0,-0.0,-1.94,104.0,106.0,2.11,1603.3710055516124
931,2018,1252,15,104.0,0.5212608100895806,0.5233469073825263,0.17929401984624566,0.2781744855636823,0.42489460814536717,0.3735313562491135,109.52752819491899,106.02810261807474,14.58044961477467,0.7639029051610526,0.7234889485115397,0.6896551724137931,0.43,103.2,102.8,74.9,0.112,-4.3,103.2,107.5,5.84,1500.1748970745484
932,2018,1300,16,315.0,0.5030146941028593,0.5155447867056409,0.17989099392327124,0.3245367866125321,0.3254638779606272,0.36491760217967467,108.84200840451899,108.90540212970475,15.705239365859718,0.7054775946845071,0.671929664699559,0.5161290322580645,-13.41,96.6,110.0,64.9,0.019,-12.77,98.4,111.2,-1.46,1335.9628078723133
933,2018,1411,16,240.0,0.49509063190697555,0.5106972269495352,0.1536341427624087,0.285780674232875,0.4431498560423649,0.3663160397233461,112.06859206173198,115.10897670311755,12.899238780106362,0.6822930193102682,0.7176262641953615,0.4411764705882353,-6.65,104.5,111.2,71.7,-0.01,-6.29,101.0,107.3,17.2,1381.3833409397134
